Transaction_ID,Customer_ID,Name,Email,Address,State,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Total_Purchases,Amount,Total Sales,Product_Category,Product_Brand,Product_Type,Feedback,Payment_Method,Order_Status,Ratings,products
7902032,22713,Billy Jones,Nicole86@gmail.com,677 Everett Walk Apt. 685,England,UK,21,Male,Medium,Regular,3/29/2023,2023,March,5,151.39,908.36,Electronics,Sony,Television,Good,PayPal,Shipped,3,Plasma TV
7339607,38895,Robert Scott,Stacie3@gmail.com,0735 Hurst Pass Apt. 267,England,UK,21,Male,Medium,Regular,5/1/2023,2023,May,8,23.52,94.09,Electronics,Sony,Headphones,Average,PayPal,Processing,2,Over-ear headphones
1654456,75749,Ricardo Solis,Daniel19@gmail.com,81507 Michael Corner,England,UK,21,Male,Medium,Regular,12/25/2023,2023,December,4,237.52,2137.64,Books,Penguin Books,Children's,Excellent,PayPal,Pending,4,Toys
4325257,78155,Allison Roberts MD,Larry25@gmail.com,86359 Sawyer Trafficway,England,UK,21,Male,Medium,Regular,1/12/2024,2024,January,3,55.79,390.56,Grocery,Pepsi,Juice,Excellent,Credit Card,Pending,4,Mango juice
4590808,60727,Elizabeth Myers,Teresa43@gmail.com,15323 Andrew Path,England,UK,21,Male,Medium,Regular,9/28/2023,2023,September,8,488.54,2931.23,Home Decor,Bed Bath & Beyond,Bedding,Average,PayPal,Pending,2,Pillowcase set
3406349,99525,Joseph Daniels,Jonathan92@gmail.com,823 Taylor Turnpike Suite 124,England,UK,21,Male,Medium,Regular,6/22/2023,2023,June,4,387.22,2323.31,Electronics,Samsung,Tablet,Good,Cash,Processing,3,Acer Iconia Tab
5350099,61750,Penny Lin,Kathleen17@gmail.com,02100 Wood Port Suite 581,England,UK,21,Female,Medium,Regular,10/23/2023,2023,October,3,437.13,437.13,Grocery,Pepsi,Juice,Average,PayPal,Pending,2,Mango juice
8947436,41604,Jennifer Bartlett,Joshua94@gmail.com,5353 Nathan Common,England,UK,21,Male,Medium,Regular,3/14/2023,2023,March,9,341.64,341.64,Grocery,Pepsi,Soft Drink,Excellent,Debit Card,Shipped,4,Orange soda
4649769,77893,Mrs. Karen Watts,Evan88@gmail.com,677 Melissa Shoal Apt. 240,England,UK,21,Male,Medium,Regular,7/5/2023,2023,July,10,264.88,1854.14,Electronics,Apple,Laptop,Average,Debit Card,Pending,2,Razer Blade
5156490,46642,Chase Park,Erica26@gmail.com,230 Jasmine Roads,England,UK,21,Female,Medium,Regular,12/7/2023,2023,December,1,14.02,84.14,Grocery,Pepsi,Juice,Good,Debit Card,Processing,3,Tomato juice
5944655,59215,Teresa Guzman,Eric50@gmail.com,616 Delgado Shore,England,UK,21,Male,Medium,Regular,6/21/2023,2023,June,9,99.19,991.89,Grocery,Nestle,Coffee,Average,Cash,Delivered,2,Latte
4708515,98658,Sara Anderson,Jeremy96@gmail.com,71615 James Canyon,England,UK,21,Male,Medium,Regular,9/28/2023,2023,September,2,148.3,741.52,Electronics,Samsung,Television,Average,Debit Card,Pending,2,Android TV
1545773,75348,Audrey Allison,Samantha8@gmail.com,33590 Graves Street,England,UK,21,Male,Medium,Regular,5/6/2023,2023,May,4,34.93,209.57,Grocery,Nestle,Coffee,Good,Cash,Processing,4,Americano
5490215,65058,Dr. Jeffrey Zimmerman,Mark94@gmail.com,0620 Floyd Cape,England,UK,21,Female,Medium,Regular,10/25/2023,2023,October,9,322.89,2906.01,Clothing,Adidas,Shoes,Average,PayPal,Delivered,2,Loafers
4223159,99617,Glenn Madden,Nicole83@gmail.com,51044 Jeffrey Row Apt. 030,England,UK,21,Female,Medium,Regular,4/17/2023,2023,April,8,381.63,2289.78,Books,Penguin Books,Non-Fiction,Average,PayPal,Processing,2,Cooking
8471933,96121,Lisa Frazier,Ronald4@gmail.com,001 Gabrielle Way Apt. 606,England,UK,21,Male,Medium,Regular,11/30/2023,2023,November,2,82.72,496.31,Grocery,Coca-Cola,Water,Excellent,Cash,Processing,4,Alkaline water
3066558,39470,Raymond Butler,Robert21@gmail.com,4701 Miller Extensions,England,UK,21,Male,Medium,Regular,7/13/2023,2023,July,4,81.97,819.73,Electronics,Samsung,Tablet,Good,Debit Card,Delivered,4,Acer Iconia Tab
5682140,26186,Lisa Rivera,Sarah27@gmail.com,299 Nathan Isle Suite 951,England,UK,21,Female,Medium,Regular,6/1/2023,2023,June,10,261.76,1308.82,Books,HarperCollins,Fiction,Good,Credit Card,Processing,3,Horror
5175412,40643,David Hopkins,Micheal91@gmail.com,1519 Jeremy Villages,England,UK,21,Female,Medium,Regular,9/10/2023,2023,September,2,295.85,2958.47,Electronics,Apple,Smartphone,Excellent,Debit Card,Shipped,4,Motorola Moto
8492968,14803,Connor Cox,Lance63@gmail.com,387 Oconnell Falls Suite 225,England,UK,21,Male,Medium,Regular,4/13/2023,2023,April,1,215.77,647.31,Books,Penguin Books,Fiction,Good,PayPal,Delivered,3,Mystery
4094991,85615,Brandon Dyer,Rebecca58@gmail.com,7694 Wells Glen,England,UK,21,Male,Medium,Regular,1/14/2024,2024,January,9,244.8,1223.98,Home Decor,Bed Bath & Beyond,Kitchen,Good,Cash,Shipped,3,Refrigerator
6553648,68299,William Ballard,Russell61@gmail.com,719 Ramirez Fort,England,UK,21,Male,Medium,Regular,11/25/2023,2023,November,10,204.6,818.4,Home Decor,Home Depot,Decorations,Good,PayPal,Shipped,3,Decorative pillows
3580323,20932,David Willis,Michele63@gmail.com,05772 Troy Lane Suite 352,England,UK,21,Female,Medium,Regular,4/7/2023,2023,April,3,337.94,3379.36,Clothing,Adidas,Jacket,Good,PayPal,Shipped,3,Peacoat
8243713,80238,Robyn Roy,Nathan34@gmail.com,8407 Javier Mission Apt. 852,England,UK,21,Female,Medium,Regular,11/28/2023,2023,November,10,131.7,1317,Home Decor,IKEA,Lighting,Average,Credit Card,Pending,2,Table lamps
5708537,55324,Julia Maldonado,Annette1@gmail.com,257 Hernandez Course,England,UK,21,Male,Medium,Regular,5/16/2023,2023,May,7,366.46,1465.84,Electronics,Apple,Smartphone,Good,Credit Card,Shipped,4,Xiaomi Mi
7938507,65249,Jocelyn Marshall,Cody54@gmail.com,11950 James Highway,England,UK,21,Female,Medium,Regular,10/19/2023,2023,October,2,258.37,1808.57,Books,Random House,Non-Fiction,Good,PayPal,Processing,3,Science
9282169,54025,Kelly Mcfarland,Joshua71@gmail.com,898 Pham Springs,England,UK,21,Male,Medium,Regular,4/29/2023,2023,April,3,323.51,970.53,Clothing,Nike,Shoes,Average,Debit Card,Delivered,2,Flip flops
4536672,16082,Julie Cooper,Haley88@gmail.com,222 Roberts Lane,England,UK,21,Female,Medium,Regular,10/25/2023,2023,October,8,32.55,130.2,Electronics,Apple,Laptop,Good,PayPal,Pending,3,HP Spectre
4208149,39690,Julia Gordon,Karen44@gmail.com,53940 Ho Viaduct Apt. 497,England,UK,21,Female,Medium,Regular,5/25/2023,2023,May,9,380.46,3043.67,Home Decor,Bed Bath & Beyond,Bathroom,Good,PayPal,Delivered,3,Toilet
7093912,55579,Wanda Irwin,Adam25@gmail.com,19217 Emily Plaza Apt. 686,England,UK,21,Male,Medium,Regular,10/18/2023,2023,October,2,199.68,599.05,Books,Penguin Books,Children's,Average,Debit Card,Shipped,2,Plush toys
4812790,64043,Lindsay Morris,Pamela81@gmail.com,9572 Timothy Fords,England,UK,21,Male,Medium,Regular,1/16/2024,2024,January,10,210.67,842.66,Grocery,Pepsi,Juice,Good,PayPal,Delivered,3,Pomegranate juice
8146579,14382,Timothy Harris,Miranda53@gmail.com,43353 Lawrence Corner,England,UK,21,Male,Medium,Regular,1/20/2024,2024,January,5,457.33,1372,Clothing,Zara,Jeans,Good,Cash,Pending,4,Boyfriend jeans
8645829,49988,Richard Marks,Robert63@gmail.com,92650 James Junction Apt. 572,England,UK,21,Female,Medium,Regular,6/6/2023,2023,June,1,83.76,753.83,Clothing,Adidas,Shoes,Excellent,PayPal,Shipped,4,Espadrilles
2672335,52204,Jennifer Bradshaw,Benjamin58@gmail.com,8995 Stacy Radial Apt. 726,England,UK,21,Male,Medium,Regular,3/10/2023,2023,March,8,313.33,2193.34,Clothing,Adidas,T-shirt,Excellent,Cash,Shipped,5,Off-the-shoulder tee
6582674,98854,Marilyn Hinton,Margaret5@gmail.com,02870 Andrea Rue Suite 999,England,UK,21,Female,Medium,Regular,3/7/2023,2023,March,6,33.21,199.24,Electronics,Sony,Television,Good,Debit Card,Shipped,3,Curved TV
1173276,79995,Michael Graham,Danielle2@gmail.com,91888 Smith Center Apt. 358,England,UK,21,Male,Medium,Regular,7/23/2023,2023,July,7,346.36,346.36,Home Decor,Bed Bath & Beyond,Kitchen,Good,PayPal,Delivered,4,Blender
6837145,92795,Pamela Silva,Christine75@gmail.com,6480 Nicole Springs Apt. 514,England,UK,21,Male,Medium,Regular,10/18/2023,2023,October,5,280.83,2527.43,Clothing,Nike,Shoes,Good,PayPal,Pending,3,Oxfords
7789825,69750,Anna Wright,John59@gmail.com,89781 Marissa Track,England,UK,21,Male,Medium,Regular,3/25/2023,2023,March,10,409.07,2045.34,Electronics,Samsung,Smartphone,Excellent,PayPal,Delivered,4,LG G
8337104,20199,Sean Simmons,Edwin69@gmail.com,61301 Christopher Crossroad,England,UK,21,Male,Medium,Regular,3/30/2023,2023,March,3,67,602.97,Grocery,Nestle,Coffee,Good,Debit Card,Pending,3,Coffee beans
5008379,65311,Eugene Jenkins,Erin66@gmail.com,6175 Gonzalez Parkway,England,UK,21,Female,Medium,Regular,11/10/2023,2023,November,2,186.47,745.86,Books,Penguin Books,Children's,Average,Cash,Processing,2,Building blocks
8583996,53853,Ryan Marks,Erin85@gmail.com,8125 Mack Freeway,England,UK,21,Male,Medium,Regular,3/29/2023,2023,March,1,442.07,2210.37,Home Decor,IKEA,Lighting,Good,PayPal,Pending,3,Floor lamps
4385663,60119,James Mcbride,Julia21@gmail.com,03157 Christopher Cove,England,UK,21,Female,Medium,Regular,6/27/2023,2023,June,9,393.84,1181.51,Grocery,Nestle,Chocolate,Average,PayPal,Delivered,2,Truffles
1319748,83554,Kathryn Robbins,Donna12@gmail.com,51381 Laura Land Suite 320,England,UK,21,Male,Medium,Regular,12/23/2023,2023,December,1,410.39,2051.97,Home Decor,Bed Bath & Beyond,Bedding,Good,PayPal,Shipped,3,Duvet cover
1249309,36576,Jacqueline Mason,Michael54@gmail.com,88144 Tyler Forge Suite 279,England,UK,21,Male,Medium,Regular,10/31/2023,2023,October,5,294.44,2355.51,Grocery,Coca-Cola,Juice,Good,PayPal,Delivered,3,Apple juice
6626426,12027,Melanie Nguyen,Daniel69@gmail.com,01263 Patrick Squares Suite 042,England,UK,21,Female,Medium,Regular,12/1/2023,2023,December,6,193.37,773.47,Electronics,Apple,Laptop,Average,PayPal,Delivered,2,Razer Blade
1641014,60035,Paul Preston,Erica54@gmail.com,699 Hoffman Loop Suite 979,England,UK,21,Female,Medium,Regular,4/19/2023,2023,April,5,309.94,1549.71,Home Decor,Bed Bath & Beyond,Bathroom,Good,Credit Card,Shipped,3,Toilet
9584395,98620,Elaine Anderson,Amanda2@gmail.com,43005 Zachary Center Apt. 000,England,UK,21,Female,Medium,Regular,4/4/2023,2023,April,9,444.04,3552.29,Electronics,Apple,Tablet,Excellent,Debit Card,Processing,5,Microsoft Surface
3753029,76411,Brandi Lopez,Aaron57@gmail.com,56616 Rose Wells Suite 455,England,UK,21,Male,Medium,Regular,6/17/2023,2023,June,8,58.37,233.47,Clothing,Zara,Dress,Excellent,Cash,Shipped,5,Sundress
4262196,99565,Barry Jimenez,Alexis38@gmail.com,425 Micheal Grove,England,UK,21,Male,Medium,Regular,5/6/2023,2023,May,2,23.48,70.45,Grocery,Nestle,Coffee,Excellent,PayPal,Pending,4,Mocha
8624200,79428,John Williams,Maria55@gmail.com,18396 Ross Circles,England,UK,21,Female,Medium,Regular,4/19/2023,2023,April,8,71.07,568.52,Clothing,Adidas,T-shirt,Good,Cash,Processing,3,Long-sleeve tee
7684000,15572,Sarah Evans,Katherine68@gmail.com,2707 Watson Creek Apt. 486,England,UK,21,Male,Medium,Regular,4/5/2023,2023,April,2,479.3,1917.2,Grocery,Pepsi,Juice,Good,Debit Card,Shipped,3,Orange juice
2199209,55709,Warren Strickland,Steven82@gmail.com,60683 Matthew Grove,England,UK,21,Female,Medium,Regular,12/25/2023,2023,December,4,488.46,1465.39,Grocery,Pepsi,Water,Excellent,PayPal,Pending,4,Purified water
9824840,99026,Dennis Fox,Richard96@gmail.com,637 Jade Green Apt. 320,England,UK,21,Female,Medium,Regular,10/22/2023,2023,October,5,211.83,1906.5,Grocery,Pepsi,Soft Drink,Excellent,Cash,Shipped,4,Lemon-lime soda
6855507,36915,Chelsea Meyer,Andres42@gmail.com,343 George Locks Apt. 457,England,UK,21,Male,Medium,Regular,4/14/2023,2023,April,6,295.72,2957.18,Electronics,Sony,Television,Good,PayPal,Processing,3,Android TV
6591901,34452,Heather Molina,Stephanie60@gmail.com,87124 Shannon Junctions,England,UK,21,Female,Medium,Regular,1/27/2024,2024,January,4,341.96,341.96,Clothing,Nike,Shoes,Average,Credit Card,Delivered,2,Slippers
1342498,97445,Vanessa Tate,Cindy65@gmail.com,0904 Sarah Street Suite 757,England,UK,21,Female,Medium,Regular,4/10/2023,2023,April,5,130.73,1176.56,Grocery,Coca-Cola,Water,Average,Cash,Pending,2,Bottled water
8663028,93253,Angelica Wright,Morgan12@gmail.com,62626 Roberson Road,England,UK,21,Male,Medium,Regular,3/30/2023,2023,March,6,41.11,82.22,Home Decor,IKEA,Furniture,Good,Debit Card,Processing,4,Dining table
7323723,57972,Kathryn Rush,Molly44@gmail.com,5442 Le Creek Apt. 717,England,UK,21,Female,Medium,Regular,10/12/2023,2023,October,8,433.86,1735.44,Grocery,Pepsi,Soft Drink,Excellent,Debit Card,Processing,5,Ginger ale
7679985,26294,Linda Wood,Theresa69@gmail.com,69207 Everett Rest,England,UK,21,Female,Medium,Regular,9/2/2023,2023,September,7,109.2,982.79,Clothing,Nike,Shorts,Excellent,Credit Card,Processing,5,Board shorts
3003094,64221,Janice Diaz,Richard48@gmail.com,700 Bruce Extensions,England,UK,21,Male,Medium,Regular,12/5/2023,2023,December,8,281.76,2254.11,Grocery,Nestle,Snacks,Good,Debit Card,Processing,4,Nuts
5119618,30718,Andrea Larsen,Louis79@gmail.com,51210 Edwards Islands Apt. 179,England,UK,21,Female,Medium,Regular,9/13/2023,2023,September,10,175.28,350.55,Clothing,Nike,Shoes,Average,Debit Card,Shipped,2,Sneakers
9097360,37979,Nicholas Hall,Veronica11@gmail.com,40056 Boyle Mills,England,UK,21,Male,Medium,Regular,2/3/2024,2024,February,7,157.96,631.84,Grocery,Coca-Cola,Soft Drink,Excellent,Debit Card,Shipped,4,Grape soda
9140063,73283,John Wilson Jr.,Michelle24@gmail.com,92536 Black Green,England,UK,21,Female,Medium,Regular,12/28/2023,2023,December,10,468.22,4682.16,Electronics,Sony,Headphones,Average,Debit Card,Pending,2,Studio headphones
9813151,60079,David Fletcher,Rick44@gmail.com,271 Ronald Rapid Suite 003,England,UK,21,Female,Medium,Regular,12/22/2023,2023,December,8,32.96,65.91,Clothing,Nike,T-shirt,Good,Cash,Pending,3,Raglan tee
5077927,42405,Melvin Lee,Daniel9@gmail.com,05498 Gloria Way Suite 813,England,UK,21,Male,Medium,Regular,5/17/2023,2023,May,6,130.83,130.83,Home Decor,Home Depot,Furniture,Average,PayPal,Delivered,2,Desk
8715058,62572,Benjamin Edwards,Diane47@gmail.com,4218 James Way,England,UK,21,Female,Medium,Regular,9/9/2023,2023,September,10,12.74,114.65,Home Decor,Home Depot,Tools,Average,PayPal,Delivered,2,Caulking gun
5121225,74810,Tommy Alexander,Kristen62@gmail.com,5025 Rodriguez Spur Suite 403,England,UK,21,Female,Medium,Regular,7/7/2023,2023,July,9,379.93,3799.32,Electronics,Sony,Headphones,Average,Debit Card,Shipped,2,Noise-cancelling headphones
5032905,32060,Jeffrey Hart,Jacob98@gmail.com,739 David Tunnel Suite 456,England,UK,21,Male,Medium,Regular,8/4/2023,2023,August,6,308.66,925.98,Clothing,Nike,Shoes,Excellent,Credit Card,Shipped,5,Oxfords
6632040,60758,Jonathan Thompson,Kimberly46@gmail.com,307 Amanda Loop,England,UK,21,Male,Medium,Regular,11/16/2023,2023,November,6,100.5,1005.02,Books,Random House,Non-Fiction,Excellent,Cash,Delivered,4,Psychology
3446719,35606,Karen Douglas,Victoria41@gmail.com,194 Cantrell Harbors,England,UK,21,Male,Medium,Regular,12/5/2023,2023,December,6,253.82,1776.77,Clothing,Nike,Shoes,Average,Credit Card,Delivered,2,Sneakers
1491421,83556,Dr. Keith Hopkins,Stephanie43@gmail.com,79987 Marc Creek Apt. 216,England,UK,21,Male,Medium,Regular,7/17/2023,2023,July,1,195.46,390.91,Home Decor,IKEA,Lighting,Good,Credit Card,Pending,3,Table lamps
9682666,53082,Cynthia Mcbride,Ronald59@gmail.com,2321 Wilson Crossing,England,UK,21,Male,Medium,Regular,1/17/2024,2024,January,9,40.16,120.47,Books,HarperCollins,Thriller,Average,PayPal,Processing,2,Suspense
7662231,96395,Gregory Vega,Jessica62@gmail.com,65421 Johnson Fort,England,UK,21,Male,Medium,Regular,11/16/2023,2023,November,7,26.44,211.49,Home Decor,Bed Bath & Beyond,Bedding,Good,Debit Card,Delivered,3,Bed skirt
1927117,97205,Dr. Samantha Perez MD,Ashley4@gmail.com,8022 Hernandez Ports Apt. 985,England,UK,21,Female,Medium,Regular,6/10/2023,2023,June,5,139.42,1254.82,Home Decor,Bed Bath & Beyond,Bedding,Good,Debit Card,Shipped,3,Dust ruffle
2567002,91437,Andrew Williams,Michael39@gmail.com,326 Theodore Dam Apt. 510,England,UK,21,Male,Medium,Regular,8/29/2023,2023,August,5,248.42,496.85,Books,HarperCollins,Non-Fiction,Good,Debit Card,Pending,3,Business
7185722,24748,Tim Moore,Kimberly5@gmail.com,5792 Janet Pass,England,UK,21,Male,Medium,Regular,8/25/2023,2023,August,7,128.65,1286.48,Electronics,Samsung,Tablet,Good,Debit Card,Processing,3,Sony Xperia Tablet
6555378,16679,Mathew Taylor,Amber23@gmail.com,63610 Jesus Estate Apt. 483,England,UK,21,Male,Medium,Regular,7/16/2023,2023,July,4,71.61,358.06,Grocery,Pepsi,Water,Good,Cash,Processing,3,Spring water
1342591,43523,Dylan Braun,Keith74@gmail.com,40936 Chen Haven,England,UK,21,Male,Medium,Regular,5/10/2023,2023,May,3,436.74,436.74,Home Decor,Bed Bath & Beyond,Bedding,Good,Cash,Delivered,4,Duvet cover
8158060,22765,Elizabeth Knox,Alan84@gmail.com,66212 Heather Island,England,UK,21,Male,Medium,Regular,6/10/2023,2023,June,1,421.53,3372.24,Clothing,Nike,Shorts,Good,Cash,Processing,3,Skorts
2912288,82691,Timothy Rogers,Laura9@gmail.com,491 Hannah Summit Apt. 268,England,UK,21,Female,Medium,Regular,9/18/2023,2023,September,8,96.72,580.29,Clothing,Nike,T-shirt,Average,PayPal,Pending,2,Long-sleeve tee
1820100,47552,Andrea Reed,Alyssa6@gmail.com,820 White Island Suite 824,England,UK,21,Female,Medium,Regular,10/22/2023,2023,October,3,431.87,3023.12,Clothing,Zara,Shirt,Excellent,Cash,Processing,4,Flannel shirt
9861396,73298,Sandra Wade,Amy25@gmail.com,604 Daisy Manors,England,UK,21,Male,Medium,Regular,12/7/2023,2023,December,6,256.79,1283.96,Grocery,Nestle,Snacks,Good,Cash,Processing,3,Pretzels
8900242,18970,Claire Bird,Amanda5@gmail.com,50091 Owen Underpass,England,UK,21,Female,Medium,Regular,7/8/2023,2023,July,4,314.38,3143.82,Electronics,Apple,Laptop,Good,Credit Card,Processing,3,Asus ZenBook
6656058,86542,Ashley Flores,Joseph45@gmail.com,0221 Smith Pines Apt. 735,England,UK,21,Male,Medium,Regular,3/21/2023,2023,March,6,403.24,1209.73,Electronics,Samsung,Smartphone,Average,PayPal,Shipped,2,LG G
5165251,39150,April Ellis MD,Laurie96@gmail.com,25720 Robert Drive,England,UK,21,Female,Medium,Regular,11/1/2023,2023,November,7,372.14,744.28,Electronics,Apple,Tablet,Average,Debit Card,Delivered,2,Microsoft Surface
8451808,78535,Tara Ward,Michael35@gmail.com,2367 Ethan Plain Apt. 905,England,UK,21,Male,Medium,Regular,8/21/2023,2023,August,2,451.5,451.5,Grocery,Coca-Cola,Water,Excellent,Cash,Processing,4,Distilled water
6858915,36955,Alejandra Kirby,Andrea87@gmail.com,303 Mueller Springs Suite 317,England,UK,21,Male,Medium,Regular,10/1/2023,2023,October,9,372.29,3350.59,Clothing,Adidas,T-shirt,Average,Debit Card,Processing,2,Long-sleeve tee
9089144,24426,Ricky Riddle,Melissa38@gmail.com,1383 Santos Stravenue Apt. 381,England,UK,21,Female,Medium,Regular,11/28/2023,2023,November,4,24.57,24.57,Home Decor,Bed Bath & Beyond,Bathroom,Good,PayPal,Pending,3,Toothbrush holder
9025956,24700,Sheila Cunningham,Sheila84@gmail.com,576 Patton Junctions Apt. 059,England,UK,21,Female,Medium,Regular,2/26/2024,2024,February,8,373.74,1868.72,Clothing,Zara,Shirt,Average,Credit Card,Shipped,2,Polo shirt
2442450,83327,Jason Barnett,Jeffrey20@gmail.com,22735 Kaitlyn Falls,England,UK,21,Male,Medium,Regular,6/2/2023,2023,June,3,66.77,400.59,Clothing,Zara,Dress,Average,Debit Card,Delivered,2,Casual dress
8288081,54385,William Smith,Leslie48@gmail.com,761 Jane Rue,England,UK,21,Female,Medium,Regular,5/11/2023,2023,May,4,342.33,1711.66,Electronics,Apple,Smartphone,Excellent,Debit Card,Processing,4,Samsung Galaxy
8347235,28871,Benjamin Combs,Emily73@gmail.com,841 Christian Cliff Apt. 750,England,UK,21,Male,Medium,Regular,12/18/2023,2023,December,2,431.29,3881.57,Home Decor,Bed Bath & Beyond,Bathroom,Excellent,Debit Card,Pending,5,Mirror
3649758,56163,Steven Carpenter,Heather37@gmail.com,030 Anthony Wall Suite 324,England,UK,21,Male,Medium,Regular,6/23/2023,2023,June,1,281.51,2252.05,Books,Penguin Books,Fiction,Good,Debit Card,Shipped,4,Dystopian
8273780,98065,Alexandria Carter,Valerie60@gmail.com,834 Howard Crest,England,UK,21,Male,Medium,Regular,1/15/2024,2024,January,2,170.08,340.16,Home Decor,Home Depot,Furniture,Average,Credit Card,Processing,2,Dining table
4075711,27329,Justin Ortiz,Mary95@gmail.com,69356 Mejia Gardens,England,UK,21,Male,Medium,Regular,10/6/2023,2023,October,9,244.63,1957.07,Clothing,Zara,Shirt,Average,Credit Card,Processing,2,Hoodie
3119057,63919,Christina Hall,Jacob10@gmail.com,74561 Robert Ferry,England,UK,21,Male,Medium,Regular,12/29/2023,2023,December,3,492.83,985.66,Electronics,Sony,Smartphone,Excellent,Cash,Delivered,4,Huawei P
6737946,95195,Pamela Branch,Paul94@gmail.com,971 Cook Forge Apt. 390,England,UK,21,Female,Medium,Regular,1/21/2024,2024,January,4,182.38,729.52,Books,HarperCollins,Non-Fiction,Excellent,Debit Card,Pending,5,History
